ID,Ticker,Title,Site,Source,Date,File Path
AMZN128,AMZN,"Amazon Announces Career Day 2020: 33,000 Corporate and Tech Jobs Open Across the U.S., plus 20,000 Free Career Coaching Sessions Available for Attendees",https://finance.yahoo.com/news/amazon-announces-career-day-2020-123500204.html,Business Wire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN128.html
AMZN129,AMZN,"Amazon Launchpad Celebrates Five Years of Empowering Startups, Reveals Top-Selling Categories and Brands",https://finance.yahoo.com/news/amazon-launchpad-celebrates-five-years-130000456.html,Business Wire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN129.html
AMZN130,AMZN,"Amazon’s Blink Unveils New Wireless Security Cameras with HD Video, Flexible Storage Options, and New Battery Expansion Pack – Cameras Start at $79.99",https://finance.yahoo.com/news/amazon-blink-unveils-wireless-security-130000639.html,Business Wire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN130.html
AMZN131,AMZN,Weta Digital Advances Visual Effects and Animation in the Cloud with AWS,https://finance.yahoo.com/news/weta-digital-advances-visual-effects-130000629.html,Business Wire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN131.html
AMZN132,AMZN,Amazon Is on Track to Invest $18 Billion in 2020 to Help Small and Medium-Sized Businesses Grow Their Sales,https://finance.yahoo.com/news/amazon-track-invest-18-billion-163000686.html,Business Wire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN132.html
AMZN133,AMZN,Indeed Selects AWS as Its Preferred Cloud to Drive Efficiencies across its Global Operations,https://finance.yahoo.com/news/indeed-selects-aws-preferred-cloud-130000248.html,Business Wire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN133.html
AMZN134,AMZN,Amazon Music and Twitch partner to combine live streaming with on-demand listening,https://finance.yahoo.com/news/amazon-music-twitch-partner-combine-130000090.html,Business Wire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN134.html
AMZN135,AMZN,IMDb Announces Top TV Shows of the Year so Far as Determined by User Ratings and Presents a STARmeter Award to Daisy Edgar-Jones,https://finance.yahoo.com/news/imdb-announces-top-tv-shows-130000053.html,Business Wire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN135.html
AMZN136,AMZN,"Mercedes-Benz Joins The Climate Pledge and Delivers More Than 1,800 Electric Vehicles to Amazon’s Delivery Fleet in Europe",https://finance.yahoo.com/news/mercedes-benz-joins-climate-pledge-070100236.html,Business Wire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN136.html
AMZN137,AMZN,Cerner Teams With Amazon to Help Consumers Improve Their Health and Wellness,https://finance.yahoo.com/news/cerner-teams-amazon-help-consumers-140000111.html,GlobeNewswire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN137.html
AMZN138,AMZN,Amazon and John Hancock Announce Strategic Collaboration Aimed at Helping Customers Improve Their Health and Wellness,https://finance.yahoo.com/news/amazon-john-hancock-announce-strategic-140000181.html,PR Newswire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN138.html
AMZN139,AMZN,Introducing Amazon Halo and Amazon Halo Band—A New Service that Helps Customers Improve Their Health and Wellness,https://finance.yahoo.com/news/introducing-amazon-halo-amazon-halo-130000520.html,Business Wire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN139.html
AMZN140,AMZN,AWS Announces General Availability of Amazon EBS io2 Volume,https://finance.yahoo.com/news/aws-announces-general-availability-amazon-231900372.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN140.html
AMZN141,AMZN,Amazon Supports Investigation and Prosecution of Four New York Defendants Charged in Fraud Scheme,https://finance.yahoo.com/news/amazon-supports-investigation-prosecution-four-001900696.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN141.html
AMZN142,AMZN,Amazon to add thousands of jobs to Phoenix metro area,https://finance.yahoo.com/news/amazon-add-thousands-jobs-phoenix-173000232.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN142.html
AMZN143,AMZN,"Amazon Announces Plans to Create 3,500 New Jobs in U.S. Tech Hubs in Dallas, Detroit, Denver, New York, Phoenix, and San Diego",https://finance.yahoo.com/news/amazon-announces-plans-create-3-100000311.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN143.html
AMZN144,AMZN,Easterseals Disability Film Challenge: Home Edition Winners Announced at a Star-Studded Awards Ceremony,https://finance.yahoo.com/news/easterseals-disability-film-challenge-home-130000446.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN144.html
AMZN145,AMZN,AWS Announces General Availability of Amazon Braket,https://finance.yahoo.com/news/aws-announces-general-availability-amazon-200200139.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN145.html
AMZN146,AMZN,"Amazon Announces New Fulfillment Center and Delivery Station in Forney, TX",https://finance.yahoo.com/news/amazon-announces-fulfillment-center-delivery-140000103.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN146.html
AMZN147,AMZN,Jack in the Box Goes All-In on AWS,https://finance.yahoo.com/news/jack-box-goes-aws-130000022.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN147.html
AMZN148,AMZN,Amazon Project Zero Launches in Seven New Countries,https://finance.yahoo.com/news/amazon-project-zero-launches-seven-040000701.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN148.html
AMZN149,AMZN,AWS Announces General Availability of AWS Wavelength in Boston and the San Francisco Bay Area,https://finance.yahoo.com/news/aws-announces-general-availability-aws-182100260.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN149.html
AMZN150,AMZN,AWS Powers Moderna’s Digital Biotechnology Platform to Develop New Class of Vaccines and Therapeutics,https://finance.yahoo.com/news/aws-powers-moderna-digital-biotechnology-200500001.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN150.html
AMZN151,AMZN,Amazon Announces Plans to Expand in the Tampa Bay Area,https://finance.yahoo.com/news/amazon-announces-plans-expand-tampa-131500519.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN151.html
AMZN152,AMZN,Global Payments Joins Forces with AWS to Deliver the Future of Payments,https://finance.yahoo.com/news/global-payments-joins-forces-aws-105400744.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN152.html
AMZN153,AMZN,N. K. Jemisin’s Short Story Emergency Skin Wins 2020 Hugo Award for Best Novelette,https://finance.yahoo.com/news/n-k-jemisin-short-story-020800300.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN153.html
AMZN154,AMZN,Amazon.com Announces Second Quarter Results,https://finance.yahoo.com/news/amazon-com-announces-second-quarter-200800187.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN154.html
AMZN155,AMZN,AWS Announces General Availability of Amazon Fraud Detector,https://finance.yahoo.com/news/aws-announces-general-availability-amazon-163000304.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN155.html
AMZN156,AMZN,Amazon helps fight hunger: 6 million meals with 7.4 million pounds of food delivered to people in 25 cities across the country – with a million more meals on the way through August,https://finance.yahoo.com/news/amazon-helps-fight-hunger-6-130500826.html,Business Wire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN156.html
AMZN157,AMZN,Amazon Continues Investment in Tennessee with Mt. Juliet Fulfillment Center,https://finance.yahoo.com/news/amazon-continues-investment-tennessee-mt-184000666.html,Business Wire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN157.html
AMZN158,AMZN,AWS Announces General Availability of Contact Lens for Amazon Connect,https://finance.yahoo.com/news/aws-announces-general-availability-contact-152800680.html,Business Wire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN158.html
AMZN159,AMZN,Amazon Announces First Fulfillment Center in El Paso,https://finance.yahoo.com/news/amazon-announces-first-fulfillment-center-154500373.html,Business Wire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN159.html
AMZN160,AMZN,"Amazon 2020 SMB Impact Report Highlights Success for Small and Medium-Sized Businesses Despite COVID-19; American Sellers Average $160,000 in Annual Sales",https://finance.yahoo.com/news/amazon-2020-smb-impact-report-070100611.html,Business Wire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN160.html
AMZN161,AMZN,Amazon.com to Webcast Second Quarter 2020 Financial Results Conference Call,https://finance.yahoo.com/news/amazon-com-webcast-second-quarter-200100281.html,Business Wire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN161.html
AMZN162,AMZN,The Climate Pledge and the We Mean Business Coalition Partner on Comprehensive Effort to Drive Companies to Adopt More Ambitious Carbon Reduction Goals,https://finance.yahoo.com/news/climate-pledge-mean-business-coalition-195500973.html,Business Wire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN162.html
AMZN163,AMZN,AWS Announces Amazon Interactive Video Service (Amazon IVS),https://finance.yahoo.com/news/aws-announces-amazon-interactive-video-211000549.html,Business Wire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN163.html
AMZN164,AMZN,Amazon Announces New Pflugerville Fulfillment Center,https://finance.yahoo.com/news/amazon-announces-pflugerville-fulfillment-center-133500266.html,Business Wire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN164.html
AMZN165,AMZN,"Amazon Music Announces Breakthrough, a New Global Developing Artist Program",https://finance.yahoo.com/news/amazon-music-announces-breakthrough-global-131300114.html,Business Wire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN165.html
AMZN166,AMZN,AWS and HSBC Reach Long-Term Strategic Cloud Agreement,https://finance.yahoo.com/news/aws-hsbc-reach-long-term-070000318.html,Business Wire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN166.html
AMZN167,AMZN,"Coming of Age Spy Series Alex Rider to Premiere as an IMDb TV Original in the U.S. and as an Amazon Original for Germany, Austria and Latin America",https://finance.yahoo.com/news/coming-age-spy-series-alex-150000372.html,Business Wire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN167.html
AMZN168,AMZN,Amazon Makes Health Care Access Even Easier for Employees with Launch of New Third-Party Health Centers,https://finance.yahoo.com/news/amazon-makes-health-care-access-135600945.html,Business Wire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN168.html
AMZN169,AMZN,AWS Announces General Availability of AWS IoT SiteWise,https://finance.yahoo.com/news/aws-announces-general-availability-aws-200200099.html,Business Wire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN169.html
AMZN170,AMZN,Amazon Reveals the Top 10 States with the Most Digital Entrepreneurs Per Capita and the Top 10 States with the Fastest Growing Digital Entrepreneurs: Iowa Tops Both Lists,https://finance.yahoo.com/news/amazon-reveals-top-10-states-100100792.html,Business Wire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/AMZN/AMZN170.html
ARTW1,ARTW,Art's Way Manufacturing Announces Fiscal 2020 Financial Results,https://finance.yahoo.com/news/arts-way-manufacturing-announces-fiscal-140000860.html,"Spanx® Faux Leather Leggings (Regular, Petite & Plus Size)",,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/ARTW/ARTW1.html
ARTW2,ARTW,Art's Way Manufacturing Announces 10% Year Over Year Increase In Sales For The First Nine Months Of Fiscal 2020,https://finance.yahoo.com/news/arts-way-manufacturing-announces-10-140000856.html,,,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/ARTW/ARTW2.html
EVGN1,EVGN,"Biomica Announces Participation at the Crohn's & Colitis Congress® January 21-24, 2021 (Virtual Conference)",https://finance.yahoo.com/news/biomica-announces-participation-crohns-colitis-120000655.html,PR Newswire,18 days ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN1.html
EVGN2,EVGN,"Biomica Announces Participation at the 5th Microbiome Movement Drug Development Europe Conference on January 28-29, 2021 (Virtual Conference)",https://finance.yahoo.com/news/biomica-announces-participation-5th-microbiome-120000916.html,PR Newswire,19 days ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN2.html
EVGN3,EVGN,Evogene Provides 2020 Year-End Update for CRISPR-IL Consortium,https://finance.yahoo.com/news/evogene-provides-2020-end-crispr-120000314.html,PR Newswire,last month,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN3.html
EVGN4,EVGN,Lavie Bio Provides Product Pipeline Update for 2020,https://finance.yahoo.com/news/lavie-bio-provides-product-pipeline-120000156.html,PR Newswire,last month,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN4.html
EVGN5,EVGN,Canonic Announces Signing of First Cultivation Agreement for its Medical Cannabis Varieties,https://finance.yahoo.com/news/canonic-announces-signing-first-cultivation-120000046.html,PR Newswire,2 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN5.html
EVGN6,EVGN,AgPlenus Announces Reaching a 'Lead' Stage in its Novel Mode-of-Action Herbicide Program,https://finance.yahoo.com/news/agplenus-announces-reaching-lead-stage-120000569.html,PR Newswire,2 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN6.html
EVGN7,EVGN,Evogene Ltd. to Host Earnings Call,https://finance.yahoo.com/news/evogene-ltd-host-earnings-call-121500427.html,ACCESSWIRE,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN7.html
EVGN8,EVGN,Evogene Reports Third Quarter 2020 Financial Results,https://finance.yahoo.com/news/evogene-reports-third-quarter-2020-120000839.html,PR Newswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN8.html
EVGN9,EVGN,Canonic Received Approval for Propagation of Medical Cannabis from the Israel Medical Cannabis Agency,https://finance.yahoo.com/news/canonic-received-approval-propagation-medical-120000329.html,PR Newswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN9.html
EVGN10,EVGN,Evogene Announces Closing of $12 Million Registered Direct Offering,https://finance.yahoo.com/news/evogene-announces-closing-12-million-140000280.html,PR Newswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN10.html
EVGN11,EVGN,Evogene Financial Results and Earnings Announcement Schedule for the Third Quarter of 2020,https://finance.yahoo.com/news/evogene-financial-results-earnings-announcement-120000498.html,PR Newswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN11.html
EVGN12,EVGN,Evogene Prices $12 Million Registered Direct Offering,https://finance.yahoo.com/news/evogene-prices-12-million-registered-131100034.html,PR Newswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN12.html
EVGN13,EVGN,Lavie Bio Announces Positive Results for LAV311 and LAV312 in its Bio-Fungicide Program,https://finance.yahoo.com/news/lavie-bio-announces-positive-results-110000023.html,PR Newswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN13.html
EVGN14,EVGN,Biomica Announces Initiation of Large-Scale Production of Live Bacterial Product (LBP) Candidate Consortium in its Immuno-Oncology Program,https://finance.yahoo.com/news/biomica-announces-initiation-large-scale-110000000.html,PR Newswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN14.html
EVGN15,EVGN,"Evogene Announces Participation at the H.C. Wainwright 22nd Annual Global Investment Conference on September 14-16, 2020 (Virtual Conference)",https://finance.yahoo.com/news/evogene-announces-participation-h-c-110000477.html,PR Newswire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN15.html
EVGN16,EVGN,"Biomica Announces Participation at the H.C. Wainwright 22nd Annual Global Investment Conference on September 14-16, 2020 (Virtual Conference)",https://finance.yahoo.com/news/biomica-announces-participation-h-c-110000829.html,PR Newswire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN16.html
EVGN17,EVGN,Biomica Announces Positive Pre-Clinical Results in its Immuno-Oncology Program,https://finance.yahoo.com/news/biomica-announces-positive-pre-clinical-110000276.html,PR Newswire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN17.html
EVGN18,EVGN,"Evogene Announces $10 Million Equity Led Investment by ARK Investment Management, LLC",https://finance.yahoo.com/news/evogene-announces-10-million-equity-161700485.html,PR Newswire,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN18.html
EVGN19,EVGN,LD Micro -- 360 Companies Set to Present this Week,https://finance.yahoo.com/news/ld-micro-360-companies-set-210000567.html,ACCESSWIRE,5 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN19.html
EVGN20,EVGN,Evogene to Present at LD 500 Virtual Conference,https://finance.yahoo.com/news/evogene-present-ld-500-virtual-110000765.html,PR Newswire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN20.html
EVGN21,EVGN,LD Micro Announces Preliminary List of Presenters for the LD 500.,https://finance.yahoo.com/news/ld-micro-announces-preliminary-list-153700952.html,ACCESSWIRE,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN21.html
EVGN22,EVGN,Evogene Reports Second Quarter 2020 Financial Results,https://finance.yahoo.com/news/evogene-reports-second-quarter-2020-110000302.html,PR Newswire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN22.html
EVGN23,EVGN,Evogene to Present at Jefferies Virtual 2020 Industrials Conference,https://finance.yahoo.com/news/evogene-present-jefferies-virtual-2020-110000235.html,PR Newswire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN23.html
EVGN24,EVGN,Evogene Financial Results and Earnings Announcement Schedule for the Second Quarter of 2020,https://finance.yahoo.com/news/evogene-financial-results-earnings-announcement-110000994.html,PR Newswire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN24.html
EVGN25,EVGN,Evogene to Participate in CRISPR-IL Consortium to Provide End-to-End Artificial Intelligence System for Genome-Editing,https://finance.yahoo.com/news/evogene-participate-crispr-il-consortium-110000027.html,PR Newswire,8 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN25.html
EVGN26,EVGN,Evogene Reports First Quarter 2020 Financial Results,https://finance.yahoo.com/news/evogene-reports-first-quarter-2020-110000133.html,PR Newswire,8 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN26.html
EVGN27,EVGN,Evogene Launches Its New Branding to Reflect the Company's Expanded Vision and New Business Model,https://finance.yahoo.com/news/evogene-launches-branding-reflect-companys-110000203.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN27.html
EVGN28,EVGN,Evogene Financial Results and Earnings Announcement Schedule for the First Quarter of 2020,https://finance.yahoo.com/news/evogene-financial-results-earnings-announcement-110000794.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN28.html
EVGN29,EVGN,Evogene Publishes Letter to Shareholders,https://finance.yahoo.com/news/evogene-publishes-letter-shareholders-110000025.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN29.html
EVGN30,EVGN,"Evogene Files Annual Report for the Year Ended December 31, 2019",https://finance.yahoo.com/news/evogene-files-annual-report-ended-110000561.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN30.html
EVGN31,EVGN,Corteva Agriscience and AgPlenus Announce Collaboration for the Development of Novel Herbicides,https://finance.yahoo.com/news/corteva-agriscience-agplenus-announce-collaboration-120000013.html,PR Newswire,11 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN31.html
EVGN32,EVGN,Evogene Reports Fourth Quarter and Full Year 2019 Financial Results,https://finance.yahoo.com/news/evogene-reports-fourth-quarter-full-120000552.html,PR Newswire,11 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN32.html
EVGN33,EVGN,Evogene to Attend in Bank of America 2020 Global Agriculture and Materials Conference,https://finance.yahoo.com/news/evogene-attend-bank-america-2020-120000779.html,PR Newswire,11 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN33.html
EVGN34,EVGN,Evogene Financial Results for the Fourth Quarter and Full Year of 2019 Earnings Announcement Schedule,https://finance.yahoo.com/news/evogene-financial-results-fourth-quarter-120000187.html,PR Newswire,last year,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/EVGN/EVGN34.html
FB1,FB,Facebook Reports Fourth Quarter and Full Year 2020 Results,https://finance.yahoo.com/news/facebook-reports-fourth-quarter-full-210500422.html,PR Newswire,20 hours ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB1.html
FB2,FB,"Facebook, Inc. to Host Earnings Call",https://finance.yahoo.com/news/facebook-inc-host-earnings-call-201500660.html,ACCESSWIRE,21 hours ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB2.html
FB3,FB,Facebook to Announce Fourth Quarter and Full Year 2020 Results,https://finance.yahoo.com/news/facebook-announce-fourth-quarter-full-210500302.html,PR Newswire,23 days ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB3.html
FB4,FB,Facebook Reports Third Quarter 2020 Results,https://finance.yahoo.com/news/facebook-reports-third-quarter-2020-200500159.html,PR Newswire,3 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB4.html
FB5,FB,Facebook to Announce Third Quarter 2020 Results,https://finance.yahoo.com/news/facebook-announce-third-quarter-2020-003400223.html,PR Newswire,4 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB5.html
FB6,FB,Facebook Reports Second Quarter 2020 Results,https://finance.yahoo.com/news/facebook-reports-second-quarter-2020-200500068.html,PR Newswire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB6.html
FB7,FB,Facebook Reschedules Release of Second Quarter 2020 Financial Results and Conference Call,https://finance.yahoo.com/news/facebook-reschedules-release-second-quarter-130000042.html,PR Newswire,6 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB7.html
FB8,FB,Facebook to Announce Second Quarter 2020 Results,https://finance.yahoo.com/news/facebook-announce-second-quarter-2020-200500429.html,PR Newswire,7 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB8.html
FB9,FB,Facebook Reports First Quarter 2020 Results,https://finance.yahoo.com/news/facebook-reports-first-quarter-2020-200500927.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB9.html
FB10,FB,"/C O R R E C T I O N -- LiveXLive Media, Inc./",https://finance.yahoo.com/news/facebooks-oculus-venues-complex-announced-121500239.html,PR Newswire,9 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB10.html
FB11,FB,Facebook to Announce First Quarter 2020 Results,https://finance.yahoo.com/news/facebook-announce-first-quarter-2020-200500710.html,PR Newswire,10 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB11.html
FB12,FB,Facebook Appoints Robert M. Kimmitt as Lead Independent Director,https://finance.yahoo.com/news/facebook-appoints-robert-m-kimmitt-200500313.html,PR Newswire,10 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB12.html
FB13,FB,"S&P 500 buybacks up 3.2% in Q4 2019; Full Year 2019 down 9.6% from record 2018, as companies brace for a more volatile 2020",https://finance.yahoo.com/news/p-500-buybacks-3-2-121500886.html,PR Newswire,10 months ago,/kellogg/proj/awc6034/Training/empirical_workshop_2021/5_validate/data/yahoo_scrape/FB/FB13.html
